x                       V                     vel                       p                      cs                  dd1[i]             dd2_left[i]            dd2_right[i]             dd3_left[i]            dd3_right[i]
-1.49043642937864       96.9819402184195        0.0736258401116142      5.19029954924233        28.9644989772051        5.19029954924233        0.0768748998034283      0.0768748998034283      1.29106045012216        1.29106045012216        
-1.4806982073558        97.1469703022374        0.122430540582231       5.19179617527624        28.9933115521158        5.19179617527624        0.0768748998034283      0.114601508613671       1.29106045012216        1.30658531227111        
-1.47094917803597       97.2098999151365        0.170765652443106       5.19403052716959        29.0089407971152        5.19403052716959        0.114601508613671       0.152825293893148       1.29106045012216        1.34943893184293        
-1.46119204717411       97.2090366944356        0.218563226458551       5.19701231563872        29.0171374906956        5.19701231563872        0.152825293893148       0.192321431131119       1.30658531227111        1.19049794520633        
-1.45143315290818       97.174102684256         0.265686077153646       5.20076556107665        29.0223972898175        5.20076556107666        0.192321431131119       0.227167024616142       1.34943893184293        0.944644768825245       
-1.44167710819293       97.1281980775349        0.311917485810584       5.20519798751652        29.0279032761092        5.20519798751651        0.227167024616142       0.25480911553825        1.19049794520633        1.13952962253338        
-1.43192458971207       97.0759980448184        0.357323480007184       5.21016789154977        29.0339527695094        5.21016789154978        0.25480911553825        0.288139888170515       0.944644768825245       0.856491286811319       
-1.42217683120087       97.0152988509316        0.401890572280183       5.21578526712301        29.0405167089082        5.21578526712301        0.288139888170515       0.313179718024394       1.13952962253338        0.90631587819955        
-1.41243425274298       96.9492705103868        0.445579524312404       5.22188764284113        29.0476102763679        5.22188764284113        0.313179718024394       0.33966069936194        0.856491286811319       0.706980968270855       
-1.40269672808771       96.877322036204         0.488414025716143       5.22850188985941        29.0552135697655        5.22850188985941        0.33966069936194        0.360302859425249       0.90631587819955        0.682110310095078       
-1.39296815436327       96.8008097610441        0.530420378988433       5.23551250659391        29.063202684046         5.23551250659392        0.360302859425249       0.380202317244865       0.706980968270855       0.558365693592949       
-1.38324769409413       96.7201888303407        0.571948735816001       5.24290376237331        29.071596731634         5.2429037623733         0.380202317244865       0.396477440817577       0.682110310095078       0.44421523411195        
-1.37353654274191       96.6375137293891        0.61305890711863        5.25060465023654        29.0805026026841        5.25060465023654        0.396477440817577       0.409414597414485       0.558365693592949       0.393412102103505       
-1.36383276833187       96.550484954127         0.653811728836466       5.25855049351787        29.0893909729107        5.25855049351787        0.409414597414485       0.420863155603371       0.44421523411195        0.290735242778754       
-1.3541358359815        96.4590048052009        0.69426939100818        5.26671238246443        29.0981624565237        5.26671238246442        0.420863155603371       0.429317373127769       0.393412102103505       0.271710600337791       
-1.34444704849312       96.3664651076692        0.734438884756998       5.27503186491988        29.107163326595         5.27503186491988        0.429317373127769       0.43721178915179        0.290735242778754       0.269153756205946       
-1.33476476200663       96.2716895908307        0.774400595167011       5.28349700284238        29.1161805934926        5.28349700284237        0.43721178915179        0.445023804313665       0.271710600337791       0.247985855723605       
-1.32509483946175       96.1703977845731        0.814232650373522       5.29210323884573        29.1245507432252        5.29210323884573        0.445023804313665       0.452212433253101       0.269153756205946       0.241294440260212       
-1.31543932764035       96.0638063785492        0.853965688168546       5.30083634536215        29.1324136866265        5.30083634536215        0.452212433253101       0.459198102716016       0.247985855723605       0.157776151514902       
-1.305796362258         95.9593285581931        0.893549377326159       5.30969340092945        29.1408823248673        5.30969340092945        0.459198102716016       0.463760588906426       0.241294440260212       0.128471203492512       
-1.29616161946828       95.857651395357         0.933030104944119       5.31862924451349        29.1499373361741        5.31862924451348        0.463760588906426       0.46747175774572        0.157776151514902       0.196910382564706       
-1.28653761952075       95.7573638464906        0.972405938337835       5.32762728620006        29.1593193931532        5.32762728620006        0.46747175774572        0.473153990531443       0.128471203492512       0.0844906288994569      
-1.27692374059154       95.6573281715905        1.01155579192161        5.33672489108872        29.168957365333         5.33672489108872        0.473153990531443       0.475589552425377       0.196910382564706       0.235579579713153       
-1.26732034396271       95.5578601025864        1.05049487126968        5.34585976557852        29.1787285423017        5.34585976557853        0.475589552425377       0.482373258951885       0.0844906288994569      0.0958833336569113      
-1.2577260659337        95.4576733347505        1.08922151643202        5.35511514787262        29.1886631090337        5.35511514787261        0.482373258951885       0.485131312887302       0.235579579713153       0.221423361596328       
-1.24814365966792       95.3574970413371        1.12778257047256        5.36441310094876        29.1986588277108        5.36441310094875        0.485131312887302       0.491493456710512       0.0958833336569113      0.149511917050594       
-1.23857105392629       95.2564942173982        1.16593454059993        5.37382254476968        29.2087742570954        5.37382254476967        0.491493456710512       0.495784697421324       0.221423361596328       0.1292342667296         
-1.22900947904238       95.1551723519165        1.20387007756344        5.38330400933573        29.2189784452704        5.38330400933573        0.495784697421324       0.499489966454194       0.149511917050594       0.148990792364375       
-1.21945691984837       95.0537136022123        1.24160866372067        5.39284619492528        29.2292678011044        5.39284619492529        0.499489966454194       0.503757082365748       0.1292342667296         0.178113757880338       
-1.20991589632753       94.9520979417518        1.27915337105723        5.4024594238885         29.2396664465528        5.40245942388851        0.503757082365748       0.508852763592365       0.148990792364375       0.187647484924157       
-1.20038437329282       94.8500986557985        1.31648650672169        5.41215935208017        29.2501808679795        5.41215935208017        0.508852763592365       0.514215315804344       0.178113757880338       0.172807548922999       
-1.19086374793922       94.7476463140569        1.35357727541355        5.42195079653044        29.2608121441712        5.42195079653044        0.514215315804344       0.519148356477355       0.187647484924157       0.147124548224348       
-1.18135346911799       94.6448187217057        1.39044775220438        5.431825189218          29.2715479137886        5.431825189218          0.519148356477355       0.523343460521613       0.172807548922999       0.127815249825742       
