x                       V                     vel                       p                      cs                  dd1[i]             dd2_left[i]            dd2_right[i]             dd3_left[i]            dd3_right[i]
-16.5120073421443       4355.7170954053         -63.3242052061998       0.00692376963704393     7.08966169535148        0.00692376963704393     0.00499302573740093     0.00499302573740093     -0.000924535012759007   -0.000924535012759007   
-16.0887503106669       3341.13047168301        -62.8275446331321       0.0114876825012314      7.99810874039232        0.0114876825012314      0.00499302573740093     0.00384256877049412     -0.000924535012759007   -0.00103194410521917    
-15.7420348242137       3017.65017098689        -61.8868686318214       0.0142362392791911      8.4616773253555         0.0142362392791911      0.00384256877049412     0.00279065148411641     -0.000924535012759007   -7.55436501252999e-05   
-15.4281398295032       2863.42075585935        -60.7193435272303       0.0160065410855284      8.74008600013155        0.0160065410855284      0.00279065148411641     0.00272111169280977     -0.00103194410521917    0.000515082944357724    
-15.1339080112987       2738.65220605585        -59.5602322345793       0.0176125939935551      8.96611857632345        0.0176125939935551      0.00272111169280977     0.00316440503149274     -7.55436501252999e-05   0.000818528553896157    
-14.855827844356        2611.5928823236         -58.5056226236499       0.0193737807901023      9.18299406649132        0.0193737807901023      0.00316440503149274     0.00382907296025314     0.000515082944357724    0.0009760377308173      
-14.5930964999152       2479.93054332608        -57.5821673665388       0.0213873822518881      9.40205850583154        0.0213873822518881      0.00382907296025314     0.00457771564296488     0.000818528553896157    0.00102007609362516     
-14.3448957704448       2348.42391155772        -56.7791677010332       0.0236607514699529      9.62336345545412        0.0236607514699529      0.00457771564296488     0.00531641337428941     0.0009760377308173      0.00100339184246269     
-14.1107955312461       2222.69519904097        -56.0729995344513       0.0261525193390821      9.84285520718826        0.0261525193390822      0.00531641337428941     0.00600252937249969     0.00102007609362516     0.000951570959851967    
-13.8898099357552       2106.21644211656        -55.4382138919502       0.0288095160559808      10.056430480587         0.0288095160559808      0.00600252937249969     0.00661776079816271     0.00100339184246269     0.000889983432997392    
-13.6805889993305       2000.38149192185        -54.8535779047138       0.0315823575607113      10.2613159922518        0.0315823575607113      0.00661776079816271     0.00716314521416902     0.000951570959851967    0.000932745151966874    
-13.4820165491786       1905.21689530177        -54.3052265537102       0.034431137688869       10.4561612816953        0.034431137688869       0.00716314521416902     0.0077064060048961      0.000889983432997392    0.00110629558379335     
-13.292983146332        1819.34507741209        -53.7874534795166       0.0373482858241934      10.6418529060205        0.0373482858241934      0.0077064060048961      0.00832044688252735     0.000932745151966874    0.00116815762542078     
-13.1125514320073       1740.85648510769        -53.3003101987522       0.0403539590863834      10.820539987704         0.0403539590863834      0.00832044688252735     0.00893988218928424     0.00110629558379335     0.000803940992179388    
-12.9399694580676       1668.97064070096        -52.8402922412582       0.0434429952686363      10.9928070154583        0.0434429952686363      0.00893988218928424     0.00934818843132847     0.00116815762542078     0.000229833285962194    
-12.7744964648132       1604.35830992275        -52.3943422038992       0.0465407420049459      11.1555685784878        0.046540742004946       0.00934818843132847     0.00946028775929779     0.000803940992179388    0.000244401565181759    
-12.6152763946533       1547.59142736193        -51.948577976581        0.0495558722778896      11.3057686685975        0.0495558722778896      0.00946028775929779     0.00957507062867073     0.000229833285962194    0.00148103487464114     
-12.4617606572125       1497.16030313336        -51.5054367004193       0.0524983119305047      11.4454058180465        0.0524983119305047      0.00957507062867073     0.0102462829805124      0.000244401565181759    0.00332392162756008     
-12.3134079310742       1449.35574105671        -51.0861096151535       0.0555397884124184      11.5828113450214        0.0555397884124183      0.0102462829805124      0.0117015920248968      0.00148103487464114     0.00420125204333795     
-12.1699550074183       1400.94363599753        -50.7142345742116       0.0588969131066273      11.726839272699         0.0588969131066273      0.0117015920248968      0.0134787866339957      0.00332392162756008     0.00297711430680295     
-12.0314241875847       1351.76483437148        -50.3930413287328       0.0626320553280364      11.8788193785444        0.0626320553280365      0.0134787866339957      0.0146952115951649      0.00420125204333795     8.96099806911831e-05    
-11.8977134600365       1304.66211342129        -50.0984546776901       0.0665644952054245      12.0308059437381        0.0665644952054245      0.0146952115951649      0.0147305990675008      0.00297711430680295     -0.0028100241405882     
-11.7684655642277       1263.00960852349        -49.7954604220558       0.0703765489421394      12.1714322307501        0.0703765489421395      0.0147305990675008      0.0136555897959458      8.96099806911831e-05    -0.00440514958907671    
