x                       V                     vel                       p                      cs                  dd1[i]             dd2_left[i]            dd2_right[i]             dd3_left[i]            dd3_right[i]
-82.292177484564        14907.8921094356        -70.4319070894475       1e-09                   4.67741907294699        0.00088053692728783     0.000117777268249797    0.000117777268249797    2.13194500404048e-06    2.13194500404048e-06    
-80.0597494161755       14907.8921094356        -70.4319070894475       0.00088053692728783     4.67741907294699        0.00088053692728783     0.000117777268249797    0.000117777268249797    2.13194500404048e-06    2.13194500404048e-06    
-78.5714640372498       12472.5443986883        -69.6494616223754       0.00126250787424766     5.12293625362894        0.00126250787424766     0.000117777268249797    0.000127280725920586    2.13194500404048e-06    -4.50492409075121e-06   
-77.2941357031468       11146.1561667444        -68.8292179201152       0.00159309283138204     5.44010745707367        0.00159309283138204     0.000127280725920586    0.000110579065516359    2.13194500404048e-06    -4.17123041151548e-06   
-76.1424977422944       10376.6234020493        -67.9299549350446       0.00185014674208381     5.65660027182584        0.00185014674208381     0.000110579065516359    9.65482539136511e-05    -4.50492409075121e-06   -2.24458576693568e-06   
-75.073869170868        9862.10225703877        -66.9999892767532       0.00205765089184368     5.81560594501975        0.00205765089184368     9.65482539136511e-05    8.95099496210727e-05    -4.17123041151548e-06   -8.86627426676792e-07   
-74.0643095361694       9464.98870113451        -66.076089317737        0.00223895754154889     5.94302221560155        0.00223895754154889     8.95099496210727e-05    8.68763743258648e-05    -2.24458576693568e-06   -1.49458349790255e-07   
-73.1009624881512       9130.31608164167        -65.1747557812467       0.0024067362408447      6.05175767911744        0.0024067362408447      8.68763743258648e-05    8.64517670669816e-05    -8.86627426676792e-07   1.22356246785151e-07    
-72.1747461147245       8835.02690990578        -64.2998451424081       0.00256706281325554     6.14817981662475        0.00256706281325554     8.64517670669816e-05    8.67861896032639e-05    -1.49458349790255e-07   1.97095880438681e-07    
-71.2814849529984       8569.71634049211        -63.4528153487553       0.00272227171732699     6.23552943745712        0.00272227171732699     8.67861896032639e-05    8.73064774084601e-05    1.22356246785151e-07    1.65292941239633e-07    
-70.4174125286384       8329.13473006694        -62.6326857470448       0.0028733146557466      6.31561885191379        0.0028733146557466      8.73064774084601e-05    8.77291488552703e-05    1.97095880438681e-07    3.4641712577919e-08     
-69.5787559434316       8109.79420009242        -61.8373228139997       0.00302056263243917     6.38959327312403        0.00302056263243917     8.77291488552703e-05    8.78151798725377e-05    1.65292941239633e-07    -1.12149791242549e-07   
